z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
90,137,Th,11,,182.2,0.3,,(13/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,12,,183.71,0.04,,(1/2- 3/2- 5/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,13,,200.02,0.07,,(-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,14,,204.27,0.18,,(7/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,15,,207.13,0.1,,(1/2- 3/2- 5/2-),2,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,16,,228.6,0.07,,(3/2- 5/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,17,,231.46,0.09,,(5/2- 7/2- 9/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,18,,269.08,0.24,,(9/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,19,,289.04,0.03,,(1/2+ 3/2+ 5/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,20,,318.96,0.07,,(5/2+ 7/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,21,,344.2,0.4,,(17/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,22,,372.8,0.6,,(15/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,23,,383,0.3,,(11/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,24,,400.14,0.2,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,25,,438.5,0.3,,(13/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,26,,448.14,0.18,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,27,,503.36,0.19,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,28,,547.02,0.15,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,29,,553.6,0.6,,(19/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,30,,559.9,0.5,,(21/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,31,,607.7,0.3,,(15/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,32,,616.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,33,,662.2,0.4,,(17/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,34,,688.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,35,,698.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,36,,778.1,0.6,,(23/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,37,,823.6,0.6,,(25/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,38,,870.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,39,,873.4,0.4,,(19/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,40,,937.2,0.5,,(21/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,41,,1046.6,0.6,,(27/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,42,,1123.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,43,,1129.6,0.6,,(29/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,44,,1167.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,45,,1177,0.5,,(23/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,46,,1258.2,0.5,,(25/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,47,,1357.9,0.7,,(31/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,48,,1437.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,49,,1472.3,0.7,,(33/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,50,,1502.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,51,,1515.6,0.6,,(27/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,52,,1618.8,0.7,,(29/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,53,,1708.7,0.8,,(35/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,54,,1782.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,55,,1845.8,0.8,,(37/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,56,,1867.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,57,,1887.2,0.7,,(31/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,58,,2013.3,0.9,,(33/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,59,,2094.5,0.8,,(39/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,60,,2242.5,1,,(41/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,61,,2288.9,0.9,,(35/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,62,,2436.8,1,,(37/2-),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17
90,137,Th,63,,2655.1,1.1,,(45/2+),1,,,,,,,,,,,,,,,,,,,,,15-Jan-2016,ICTP-2014 Workshop Group,2025-10-17

